,Province/State,Country/Region,Lat,Long,Day,Confirmed,Recovered,Deaths,Province/State_Country/Region
16257,"Humboldt County, CA",US,40.745,-123.8695,2020-02-28,1,0,0,"Humboldt County, CA - US"
16258,"Sacramento County, CA",US,38.4747,-121.3542,2020-02-28,2,0,0,"Sacramento County, CA - US"
16259,"San Diego County, CA",US,32.7157,-117.1611,2020-02-28,2,1,0,"San Diego County, CA - US"
16260,"San Benito, CA",US,36.5761,-120.9876,2020-02-28,2,0,0,"San Benito, CA - US"
16261,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-28,1,0,0,"Los Angeles, CA - US"
16262,"King County, WA",US,47.6062,-122.3321,2020-02-28,1,1,0,"King County, WA - US"
16263,"Cook County, IL",US,41.7377,-87.6976,2020-02-28,2,2,0,"Cook County, IL - US"
16318,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-28,20,8,0,United Kingdom - United Kingdom
16354,,Thailand,15.0,101.0,2020-02-29,42,28,0,Thailand
16355,,Japan,36.0,138.0,2020-02-29,241,32,5,Japan
16356,,Singapore,1.2833,103.8333,2020-02-29,102,72,0,Singapore
16357,,Nepal,28.1667,84.25,2020-02-29,1,1,0,Nepal
16358,,Malaysia,2.5,112.5,2020-02-29,25,18,0,Malaysia
16359,British Columbia,Canada,49.2827,-123.1207,2020-02-29,8,3,0,British Columbia - Canada
16360,New South Wales,Australia,-33.8688,151.2093,2020-02-29,4,4,0,New South Wales - Australia
16361,Victoria,Australia,-37.8136,144.9631,2020-02-29,7,4,0,Victoria - Australia
16362,Queensland,Australia,-28.0167,153.4,2020-02-29,9,1,0,Queensland - Australia
16363,,Cambodia,11.55,104.9167,2020-02-29,1,1,0,Cambodia
16364,,Sri Lanka,7.0,81.0,2020-02-29,1,1,0,Sri Lanka
16365,,Germany,51.0,9.0,2020-02-29,79,16,0,Germany
16366,,Finland,64.0,26.0,2020-02-29,3,1,0,Finland
16367,,United Arab Emirates,24.0,54.0,2020-02-29,21,5,0,United Arab Emirates
16368,,Philippines,13.0,122.0,2020-02-29,3,1,1,Philippines
16369,,India,21.0,78.0,2020-02-29,3,3,0,India
16370,,Italy,43.0,12.0,2020-02-29,1128,46,29,Italy
16371,,Sweden,63.0,16.0,2020-02-29,12,0,0,Sweden
16372,,Spain,40.0,-4.0,2020-02-29,45,2,0,Spain
16373,South Australia,Australia,-34.9285,138.6007,2020-02-29,3,2,0,South Australia - Australia
16374,,Belgium,50.8333,4.0,2020-02-29,1,1,0,Belgium
16375,,Egypt,26.0,30.0,2020-02-29,1,1,0,Egypt
16377,,Lebanon,33.8547,35.8623,2020-02-29,4,0,0,Lebanon
16378,,Iraq,33.0,44.0,2020-02-29,13,0,0,Iraq
16379,,Oman,21.0,57.0,2020-02-29,6,1,0,Oman
16380,,Afghanistan,33.0,65.0,2020-02-29,1,0,0,Afghanistan
16381,,Bahrain,26.0275,50.55,2020-02-29,41,0,0,Bahrain
16382,,Kuwait,29.5,47.75,2020-02-29,45,0,0,Kuwait
16383,,Algeria,28.0339,1.6596,2020-02-29,1,0,0,Algeria
16384,,Croatia,45.1,15.2,2020-02-29,6,0,0,Croatia
16385,,Switzerland,46.8182,8.2275,2020-02-29,18,0,0,Switzerland
16386,,Austria,47.5162,14.5501,2020-02-29,9,0,0,Austria
16387,,Israel,31.0,35.0,2020-02-29,7,1,0,Israel
16388,,Pakistan,30.3753,69.3451,2020-02-29,4,0,0,Pakistan
16389,,Brazil,-14.235,-51.9253,2020-02-29,2,0,0,Brazil
16390,,Georgia,42.3154,43.3569,2020-02-29,1,0,0,Georgia
16391,,Greece,39.0742,21.8243,2020-02-29,4,0,0,Greece
16392,,North Macedonia,41.6086,21.7453,2020-02-29,1,0,0,North Macedonia
16393,,Norway,60.472,8.4689,2020-02-29,15,0,0,Norway
16394,,Romania,45.9432,24.9668,2020-02-29,3,0,0,Romania
16395,,Estonia,58.5953,25.0136,2020-02-29,1,0,0,Estonia
16396,,Netherlands,52.1326,5.2913,2020-02-29,6,0,0,Netherlands
16397,,San Marino,43.9424,12.4578,2020-02-29,1,0,0,San Marino
16398,,Belarus,53.7098,27.9534,2020-02-29,1,0,0,Belarus
16399,,Iceland,64.9631,-19.0208,2020-02-29,1,0,0,Iceland
16400,,Lithuania,55.1694,23.8813,2020-02-29,1,0,0,Lithuania
16401,,Mexico,23.6345,-102.5528,2020-02-29,4,0,0,Mexico
16402,,New Zealand,-40.9006,174.886,2020-02-29,1,0,0,New Zealand
16403,,Nigeria,9.082,8.6753,2020-02-29,1,0,0,Nigeria
16404,Western Australia,Australia,-31.9505,115.8605,2020-02-29,2,0,0,Western Australia - Australia
16405,,Ireland,53.1424,-7.6921,2020-02-29,1,0,0,Ireland
16406,,Luxembourg,49.8153,6.1296,2020-02-29,1,0,0,Luxembourg
16407,,Monaco,43.7333,7.4167,2020-02-29,1,0,0,Monaco
16408,,Qatar,25.3548,51.1839,2020-02-29,1,0,0,Qatar
16448,Ontario,Canada,51.2538,-85.3232,2020-02-29,11,3,0,Ontario - Canada
16450,Quebec,Canada,52.9399,-73.5491,2020-02-29,1,0,0,Quebec - Canada
16458,Diamond Princess,US,35.4437,139.638,2020-02-29,44,0,0,Diamond Princess - US
16510,Hubei,China,30.9756,112.2707,2020-02-29,66337,28993,2727,Hubei - China
16511,,Iran,32.0,53.0,2020-02-29,593,123,43,Iran
16512,,"Korea, South",36.0,128.0,2020-02-29,3150,27,16,"Korea, South"
16513,France,France,46.2276,2.2137,2020-02-29,100,12,2,France - France
16514,Guangdong,China,23.3417,113.4244,2020-02-29,1349,983,7,Guangdong - China
16515,Henan,China,33.882,113.61399999999999,2020-02-29,1272,1170,21,Henan - China
16516,Zhejiang,China,29.1832,120.0934,2020-02-29,1205,1016,1,Zhejiang - China
16517,Hunan,China,27.6104,111.7088,2020-02-29,1018,846,4,Hunan - China
16518,Anhui,China,31.8257,117.2264,2020-02-29,990,868,6,Anhui - China
16519,Jiangxi,China,27.614,115.7221,2020-02-29,935,811,1,Jiangxi - China
16520,Shandong,China,36.3427,118.1498,2020-02-29,756,421,6,Shandong - China
16521,Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-29,705,10,6,Diamond Princess - Cruise Ship
16522,Jiangsu,China,32.9711,119.455,2020-02-29,631,523,0,Jiangsu - China
16523,Chongqing,China,30.0572,107.874,2020-02-29,576,438,6,Chongqing - China
16524,Sichuan,China,30.6171,102.7103,2020-02-29,538,351,3,Sichuan - China
16525,Heilongjiang,China,47.861999999999995,127.7615,2020-02-29,480,301,13,Heilongjiang - China
16526,Denmark,Denmark,56.2639,9.5018,2020-02-29,3,0,0,Denmark - Denmark
16527,Beijing,China,40.1824,116.4142,2020-02-29,411,271,8,Beijing - China
16528,Shanghai,China,31.201999999999998,121.4491,2020-02-29,337,287,3,Shanghai - China
16529,Hebei,China,39.549,116.1306,2020-02-29,318,282,6,Hebei - China
16530,Fujian,China,26.0789,117.9874,2020-02-29,296,243,1,Fujian - China
16531,Guangxi,China,23.8298,108.7881,2020-02-29,252,176,2,Guangxi - China
16532,Shaanxi,China,35.1917,108.8701,2020-02-29,245,207,1,Shaanxi - China
16533,Yunnan,China,24.974,101.48700000000001,2020-02-29,174,157,2,Yunnan - China
16534,Hainan,China,19.1959,109.7453,2020-02-29,168,148,5,Hainan - China
16535,Guizhou,China,26.8154,106.8748,2020-02-29,146,112,2,Guizhou - China
16536,Tianjin,China,39.3054,117.323,2020-02-29,136,109,3,Tianjin - China
16537,Shanxi,China,37.5777,112.2922,2020-02-29,133,114,0,Shanxi - China
16538,Gansu,China,37.8099,101.0583,2020-02-29,91,82,2,Gansu - China
16539,Hong Kong,China,22.3,114.2,2020-02-29,95,33,2,Hong Kong - China
16540,Liaoning,China,41.2956,122.6085,2020-02-29,121,96,1,Liaoning - China
16541,Jilin,China,43.6661,126.1923,2020-02-29,93,75,1,Jilin - China
16543,Xinjiang,China,41.1129,85.2401,2020-02-29,76,62,3,Xinjiang - China
16544,Inner Mongolia,China,44.0935,113.9448,2020-02-29,75,49,0,Inner Mongolia - China
16545,Ningxia,China,37.2692,106.1655,2020-02-29,73,69,0,Ningxia - China
16546,,Taiwan*,23.7,121.0,2020-02-29,39,9,1,Taiwan*
16547,,Vietnam,16.0,108.0,2020-02-29,16,16,0,Vietnam
16548,,Russia,60.0,90.0,2020-02-29,2,2,0,Russia
16549,Qinghai,China,35.7452,95.9956,2020-02-29,18,18,0,Qinghai - China
16550,Macau,China,22.1667,113.55,2020-02-29,10,8,0,Macau - China
16558,Tibet,China,31.6927,88.0924,2020-02-29,1,1,0,Tibet - China
16670,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-29,3,1,0,"Santa Clara County, CA - US"
16678,"Suffolk County, MA",US,42.3601,-71.0589,2020-02-29,1,1,0,"Suffolk County, MA - US"
16685,"Orange County, CA",US,33.7879,-117.8531,2020-02-29,1,0,0,"Orange County, CA - US"
16687,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-29,1,1,0,"Maricopa County, AZ - US"
16697,"Washington County, OR",US,45.547,-123.1386,2020-02-29,1,0,0,"Washington County, OR - US"
16698,"Snohomish County, WA",US,48.033,-121.8339,2020-02-29,1,0,0,"Snohomish County, WA - US"
16699,"Humboldt County, CA",US,40.745,-123.8695,2020-02-29,1,0,0,"Humboldt County, CA - US"
16700,"Sacramento County, CA",US,38.4747,-121.3542,2020-02-29,2,0,0,"Sacramento County, CA - US"
16701,"San Diego County, CA",US,32.7157,-117.1611,2020-02-29,2,1,0,"San Diego County, CA - US"
16702,"San Benito, CA",US,36.5761,-120.9876,2020-02-29,2,0,0,"San Benito, CA - US"
16703,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-29,1,0,0,"Los Angeles, CA - US"
16704,"King County, WA",US,47.6062,-122.3321,2020-02-29,6,1,1,"King County, WA - US"
16705,"Cook County, IL",US,41.7377,-87.6976,2020-02-29,2,2,0,"Cook County, IL - US"
16760,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-29,23,8,0,United Kingdom - United Kingdom
16796,,Thailand,15.0,101.0,2020-03-01,42,28,1,Thailand
16797,,Japan,36.0,138.0,2020-03-01,256,32,6,Japan
16798,,Singapore,1.2833,103.8333,2020-03-01,106,72,0,Singapore
16799,,Nepal,28.1667,84.25,2020-03-01,1,1,0,Nepal
16800,,Malaysia,2.5,112.5,2020-03-01,29,18,0,Malaysia
16801,British Columbia,Canada,49.2827,-123.1207,2020-03-01,8,3,0,British Columbia - Canada
16802,New South Wales,Australia,-33.8688,151.2093,2020-03-01,6,4,0,New South Wales - Australia
16803,Victoria,Australia,-37.8136,144.9631,2020-03-01,7,4,0,Victoria - Australia
16804,Queensland,Australia,-28.0167,153.4,2020-03-01,9,1,0,Queensland - Australia
16805,,Cambodia,11.55,104.9167,2020-03-01,1,1,0,Cambodia
16806,,Sri Lanka,7.0,81.0,2020-03-01,1,1,0,Sri Lanka
16807,,Germany,51.0,9.0,2020-03-01,130,16,0,Germany
16808,,Finland,64.0,26.0,2020-03-01,6,1,0,Finland
16809,,United Arab Emirates,24.0,54.0,2020-03-01,21,5,0,United Arab Emirates
16810,,Philippines,13.0,122.0,2020-03-01,3,1,1,Philippines
16811,,India,21.0,78.0,2020-03-01,3,3,0,India
16812,,Italy,43.0,12.0,2020-03-01,1694,83,34,Italy
16813,,Sweden,63.0,16.0,2020-03-01,14,0,0,Sweden
16814,,Spain,40.0,-4.0,2020-03-01,84,2,0,Spain
16815,South Australia,Australia,-34.9285,138.6007,2020-03-01,3,2,0,South Australia - Australia
16816,,Belgium,50.8333,4.0,2020-03-01,2,1,0,Belgium
16817,,Egypt,26.0,30.0,2020-03-01,2,1,0,Egypt
16819,,Lebanon,33.8547,35.8623,2020-03-01,10,0,0,Lebanon
16820,,Iraq,33.0,44.0,2020-03-01,19,0,0,Iraq
16821,,Oman,21.0,57.0,2020-03-01,6,1,0,Oman
16822,,Afghanistan,33.0,65.0,2020-03-01,1,0,0,Afghanistan
16823,,Bahrain,26.0275,50.55,2020-03-01,47,0,0,Bahrain
16824,,Kuwait,29.5,47.75,2020-03-01,45,0,0,Kuwait
16825,,Algeria,28.0339,1.6596,2020-03-01,1,0,0,Algeria
16826,,Croatia,45.1,15.2,2020-03-01,7,0,0,Croatia
16827,,Switzerland,46.8182,8.2275,2020-03-01,27,0,0,Switzerland
16828,,Austria,47.5162,14.5501,2020-03-01,14,0,0,Austria
16829,,Israel,31.0,35.0,2020-03-01,10,1,0,Israel
16830,,Pakistan,30.3753,69.3451,2020-03-01,4,0,0,Pakistan
16831,,Brazil,-14.235,-51.9253,2020-03-01,2,0,0,Brazil
16832,,Georgia,42.3154,43.3569,2020-03-01,3,0,0,Georgia
16833,,Greece,39.0742,21.8243,2020-03-01,7,0,0,Greece
16834,,North Macedonia,41.6086,21.7453,2020-03-01,1,0,0,North Macedonia
16835,,Norway,60.472,8.4689,2020-03-01,19,0,0,Norway
16836,,Romania,45.9432,24.9668,2020-03-01,3,0,0,Romania
16837,,Estonia,58.5953,25.0136,2020-03-01,1,0,0,Estonia
16838,,Netherlands,52.1326,5.2913,2020-03-01,10,0,0,Netherlands
16839,,San Marino,43.9424,12.4578,2020-03-01,1,0,0,San Marino
16840,,Belarus,53.7098,27.9534,2020-03-01,1,0,0,Belarus
16841,,Iceland,64.9631,-19.0208,2020-03-01,3,0,0,Iceland
16842,,Lithuania,55.1694,23.8813,2020-03-01,1,0,0,Lithuania
16843,,Mexico,23.6345,-102.5528,2020-03-01,5,0,0,Mexico
16844,,New Zealand,-40.9006,174.886,2020-03-01,1,0,0,New Zealand
16845,,Nigeria,9.082,8.6753,2020-03-01,1,0,0,Nigeria
16846,Western Australia,Australia,-31.9505,115.8605,2020-03-01,2,0,1,Western Australia - Australia
16847,,Ireland,53.1424,-7.6921,2020-03-01,1,0,0,Ireland
16848,,Luxembourg,49.8153,6.1296,2020-03-01,1,0,0,Luxembourg
16849,,Monaco,43.7333,7.4167,2020-03-01,1,0,0,Monaco
16850,,Qatar,25.3548,51.1839,2020-03-01,3,0,0,Qatar
16851,,Ecuador,-1.8312,-78.1834,2020-03-01,6,0,0,Ecuador
16852,,Azerbaijan,40.1431,47.5769,2020-03-01,3,0,0,Azerbaijan
16853,,Armenia,40.0691,45.0382,2020-03-01,1,0,0,Armenia
16854,,Dominican Republic,18.7357,-70.1627,2020-03-01,1,0,0,Dominican Republic
16890,Ontario,Canada,51.2538,-85.3232,2020-03-01,15,3,0,Ontario - Canada
16892,Quebec,Canada,52.9399,-73.5491,2020-03-01,1,0,0,Quebec - Canada
16900,Diamond Princess,US,35.4437,139.638,2020-03-01,44,0,0,Diamond Princess - US
16952,Hubei,China,30.9756,112.2707,2020-03-01,66907,31536,2761,Hubei - China
16953,,Iran,32.0,53.0,2020-03-01,978,175,54,Iran
16954,,"Korea, South",36.0,128.0,2020-03-01,3736,30,17,"Korea, South"
16955,France,France,46.2276,2.2137,2020-03-01,130,12,2,France - France
16956,Guangdong,China,23.3417,113.4244,2020-03-01,1349,1016,7,Guangdong - China
16957,Henan,China,33.882,113.61399999999999,2020-03-01,1272,1198,22,Henan - China
16958,Zhejiang,China,29.1832,120.0934,2020-03-01,1205,1046,1,Zhejiang - China
16959,Hunan,China,27.6104,111.7088,2020-03-01,1018,866,4,Hunan - China
16960,Anhui,China,31.8257,117.2264,2020-03-01,990,873,6,Anhui - China
16961,Jiangxi,China,27.614,115.7221,2020-03-01,935,831,1,Jiangxi - China
16962,Shandong,China,36.3427,118.1498,2020-03-01,758,443,6,Shandong - China
16963,Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-01,705,10,6,Diamond Princess - Cruise Ship
16964,Jiangsu,China,32.9711,119.455,2020-03-01,631,536,0,Jiangsu - China
16965,Chongqing,China,30.0572,107.874,2020-03-01,576,450,6,Chongqing - China
16966,Sichuan,China,30.6171,102.7103,2020-03-01,538,365,3,Sichuan - China
16967,Heilongjiang,China,47.861999999999995,127.7615,2020-03-01,480,342,13,Heilongjiang - China
16968,Denmark,Denmark,56.2639,9.5018,2020-03-01,4,0,0,Denmark - Denmark
16969,Beijing,China,40.1824,116.4142,2020-03-01,413,276,8,Beijing - China
16970,Shanghai,China,31.201999999999998,121.4491,2020-03-01,337,290,3,Shanghai - China
16971,Hebei,China,39.549,116.1306,2020-03-01,318,294,6,Hebei - China
16972,Fujian,China,26.0789,117.9874,2020-03-01,296,247,1,Fujian - China
16973,Guangxi,China,23.8298,108.7881,2020-03-01,252,181,2,Guangxi - China
16974,Shaanxi,China,35.1917,108.8701,2020-03-01,245,208,1,Shaanxi - China
16975,Yunnan,China,24.974,101.48700000000001,2020-03-01,174,163,2,Yunnan - China
16976,Hainan,China,19.1959,109.7453,2020-03-01,168,149,5,Hainan - China
16977,Guizhou,China,26.8154,106.8748,2020-03-01,146,112,2,Guizhou - China
16978,Tianjin,China,39.3054,117.323,2020-03-01,136,111,3,Tianjin - China
16979,Shanxi,China,37.5777,112.2922,2020-03-01,133,116,0,Shanxi - China
16980,Gansu,China,37.8099,101.0583,2020-03-01,91,84,2,Gansu - China
16981,Hong Kong,China,22.3,114.2,2020-03-01,96,36,2,Hong Kong - China
16982,Liaoning,China,41.2956,122.6085,2020-03-01,122,103,1,Liaoning - China
16983,Jilin,China,43.6661,126.1923,2020-03-01,93,78,1,Jilin - China
16984,,Czechia,49.8175,15.472999999999999,2020-03-01,3,0,0,Czechia
16985,Xinjiang,China,41.1129,85.2401,2020-03-01,76,64,3,Xinjiang - China
16986,Inner Mongolia,China,44.0935,113.9448,2020-03-01,75,52,0,Inner Mongolia - China
16987,Ningxia,China,37.2692,106.1655,2020-03-01,73,69,0,Ningxia - China
16988,,Taiwan*,23.7,121.0,2020-03-01,40,9,1,Taiwan*
16989,,Vietnam,16.0,108.0,2020-03-01,16,16,0,Vietnam
16990,,Russia,60.0,90.0,2020-03-01,2,2,0,Russia
16991,Qinghai,China,35.7452,95.9956,2020-03-01,18,18,0,Qinghai - China
16992,Macau,China,22.1667,113.55,2020-03-01,10,8,0,Macau - China
17000,Tibet,China,31.6927,88.0924,2020-03-01,1,1,0,Tibet - China
17100,"Providence County, RI",US,41.8882,-71.4774,2020-03-01,1,0,0,"Providence County, RI - US"
17112,"Santa Clara County, CA",US,37.3541,-121.9552,2020-03-01,3,1,0,"Santa Clara County, CA - US"
17120,"Suffolk County, MA",US,42.3601,-71.0589,2020-03-01,1,1,0,"Suffolk County, MA - US"
17127,"Orange County, CA",US,33.7879,-117.8531,2020-03-01,1,0,0,"Orange County, CA - US"
17129,"Maricopa County, AZ",US,33.2918,-112.4291,2020-03-01,1,1,0,"Maricopa County, AZ - US"
17139,"Washington County, OR",US,45.547,-123.1386,2020-03-01,1,0,0,"Washington County, OR - US"
17140,"Snohomish County, WA",US,48.033,-121.8339,2020-03-01,2,0,0,"Snohomish County, WA - US"
17141,"Humboldt County, CA",US,40.745,-123.8695,2020-03-01,1,0,0,"Humboldt County, CA - US"
17142,"Sacramento County, CA",US,38.4747,-121.3542,2020-03-01,2,0,0,"Sacramento County, CA - US"
17143,"San Diego County, CA",US,32.7157,-117.1611,2020-03-01,2,1,0,"San Diego County, CA - US"
17144,"San Benito, CA",US,36.5761,-120.9876,2020-03-01,2,0,0,"San Benito, CA - US"
17145,"Los Angeles, CA",US,34.0522,-118.2437,2020-03-01,1,0,0,"Los Angeles, CA - US"
17146,"King County, WA",US,47.6062,-122.3321,2020-03-01,9,1,1,"King County, WA - US"
17147,"Cook County, IL",US,41.7377,-87.6976,2020-03-01,3,2,0,"Cook County, IL - US"
17202,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-03-01,36,8,0,United Kingdom - United Kingdom
17238,,Thailand,15.0,101.0,2020-03-02,43,31,1,Thailand
17239,,Japan,36.0,138.0,2020-03-02,274,32,6,Japan
17240,,Singapore,1.2833,103.8333,2020-03-02,108,78,0,Singapore
17241,,Nepal,28.1667,84.25,2020-03-02,1,1,0,Nepal
17242,,Malaysia,2.5,112.5,2020-03-02,29,18,0,Malaysia
17243,British Columbia,Canada,49.2827,-123.1207,2020-03-02,8,3,0,British Columbia - Canada
17244,New South Wales,Australia,-33.8688,151.2093,2020-03-02,6,4,0,New South Wales - Australia
17245,Victoria,Australia,-37.8136,144.9631,2020-03-02,9,4,0,Victoria - Australia
17246,Queensland,Australia,-28.0167,153.4,2020-03-02,9,1,0,Queensland - Australia
17247,,Cambodia,11.55,104.9167,2020-03-02,1,1,0,Cambodia
17248,,Sri Lanka,7.0,81.0,2020-03-02,1,1,0,Sri Lanka
17249,,Germany,51.0,9.0,2020-03-02,159,16,0,Germany
17250,,Finland,64.0,26.0,2020-03-02,6,1,0,Finland
17251,,United Arab Emirates,24.0,54.0,2020-03-02,21,5,0,United Arab Emirates
17252,,Philippines,13.0,122.0,2020-03-02,3,1,1,Philippines
17253,,India,21.0,78.0,2020-03-02,5,3,0,India
17254,,Italy,43.0,12.0,2020-03-02,2036,149,52,Italy
17255,,Sweden,63.0,16.0,2020-03-02,15,0,0,Sweden
17256,,Spain,40.0,-4.0,2020-03-02,120,2,0,Spain
17257,South Australia,Australia,-34.9285,138.6007,2020-03-02,3,2,0,South Australia - Australia
17258,,Belgium,50.8333,4.0,2020-03-02,8,1,0,Belgium
17259,,Egypt,26.0,30.0,2020-03-02,2,1,0,Egypt
17261,,Lebanon,33.8547,35.8623,2020-03-02,13,0,0,Lebanon
17262,,Iraq,33.0,44.0,2020-03-02,26,0,0,Iraq
17263,,Oman,21.0,57.0,2020-03-02,6,1,0,Oman
17264,,Afghanistan,33.0,65.0,2020-03-02,1,0,0,Afghanistan
17265,,Bahrain,26.0275,50.55,2020-03-02,49,0,0,Bahrain
17266,,Kuwait,29.5,47.75,2020-03-02,56,0,0,Kuwait
17267,,Algeria,28.0339,1.6596,2020-03-02,3,0,0,Algeria
17268,,Croatia,45.1,15.2,2020-03-02,7,0,0,Croatia
17269,,Switzerland,46.8182,8.2275,2020-03-02,42,0,0,Switzerland
17270,,Austria,47.5162,14.5501,2020-03-02,18,0,0,Austria
17271,,Israel,31.0,35.0,2020-03-02,10,1,0,Israel
17272,,Pakistan,30.3753,69.3451,2020-03-02,4,0,0,Pakistan
17273,,Brazil,-14.235,-51.9253,2020-03-02,2,0,0,Brazil
17274,,Georgia,42.3154,43.3569,2020-03-02,3,0,0,Georgia
17275,,Greece,39.0742,21.8243,2020-03-02,7,0,0,Greece
17276,,North Macedonia,41.6086,21.7453,2020-03-02,1,0,0,North Macedonia
17277,,Norway,60.472,8.4689,2020-03-02,25,0,0,Norway
17278,,Romania,45.9432,24.9668,2020-03-02,3,0,0,Romania
17279,,Estonia,58.5953,25.0136,2020-03-02,1,0,0,Estonia
17280,,Netherlands,52.1326,5.2913,2020-03-02,18,0,0,Netherlands
17281,,San Marino,43.9424,12.4578,2020-03-02,8,0,0,San Marino
17282,,Belarus,53.7098,27.9534,2020-03-02,1,0,0,Belarus
17283,,Iceland,64.9631,-19.0208,2020-03-02,6,0,0,Iceland
17284,,Lithuania,55.1694,23.8813,2020-03-02,1,0,0,Lithuania
17285,,Mexico,23.6345,-102.5528,2020-03-02,5,0,0,Mexico
17286,,New Zealand,-40.9006,174.886,2020-03-02,1,0,0,New Zealand
17287,,Nigeria,9.082,8.6753,2020-03-02,1,0,0,Nigeria
17288,Western Australia,Australia,-31.9505,115.8605,2020-03-02,2,0,1,Western Australia - Australia
17289,,Ireland,53.1424,-7.6921,2020-03-02,1,0,0,Ireland
17290,,Luxembourg,49.8153,6.1296,2020-03-02,1,0,0,Luxembourg
17291,,Monaco,43.7333,7.4167,2020-03-02,1,0,0,Monaco
17292,,Qatar,25.3548,51.1839,2020-03-02,3,0,0,Qatar
17293,,Ecuador,-1.8312,-78.1834,2020-03-02,6,0,0,Ecuador
17294,,Azerbaijan,40.1431,47.5769,2020-03-02,3,0,0,Azerbaijan
17295,,Armenia,40.0691,45.0382,2020-03-02,1,0,0,Armenia
17296,,Dominican Republic,18.7357,-70.1627,2020-03-02,1,0,0,Dominican Republic
17297,,Indonesia,-0.7893,113.9213,2020-03-02,2,0,0,Indonesia
17298,,Portugal,39.3999,-8.2245,2020-03-02,2,0,0,Portugal
17299,,Andorra,42.5063,1.5218,2020-03-02,1,0,0,Andorra
17300,Tasmania,Australia,-41.4545,145.9707,2020-03-02,1,0,0,Tasmania - Australia
17301,,Latvia,56.8796,24.6032,2020-03-02,1,0,0,Latvia
17302,,Morocco,31.7917,-7.0926,2020-03-02,1,0,0,Morocco
17303,,Saudi Arabia,24.0,45.0,2020-03-02,1,0,0,Saudi Arabia
17304,,Senegal,14.4974,-14.4524,2020-03-02,1,0,0,Senegal
17332,Ontario,Canada,51.2538,-85.3232,2020-03-02,18,3,0,Ontario - Canada
17334,Quebec,Canada,52.9399,-73.5491,2020-03-02,1,0,0,Quebec - Canada
17342,Diamond Princess,US,35.4437,139.638,2020-03-02,45,0,0,Diamond Princess - US
17394,Hubei,China,30.9756,112.2707,2020-03-02,67103,33934,2803,Hubei - China
17395,,Iran,32.0,53.0,2020-03-02,1501,291,66,Iran
17396,,"Korea, South",36.0,128.0,2020-03-02,4335,30,28,"Korea, South"
17397,France,France,46.2276,2.2137,2020-03-02,191,12,3,France - France
17398,Guangdong,China,23.3417,113.4244,2020-03-02,1350,1059,7,Guangdong - China
17399,Henan,China,33.882,113.61399999999999,2020-03-02,1272,1205,22,Henan - China
17400,Zhejiang,China,29.1832,120.0934,2020-03-02,1206,1069,1,Zhejiang - China
17401,Hunan,China,27.6104,111.7088,2020-03-02,1018,887,4,Hunan - China
17402,Anhui,China,31.8257,117.2264,2020-03-02,990,917,6,Anhui - China
17403,Jiangxi,China,27.614,115.7221,2020-03-02,935,850,1,Jiangxi - China
17404,Shandong,China,36.3427,118.1498,2020-03-02,758,460,6,Shandong - China
17405,Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-02,705,10,6,Diamond Princess - Cruise Ship
